id,node_id,position
215682470,2251489562,301
215683780,2251468959,9
219169317,2283650466,8
219169318,2283650441,10
219169319,122733229,11
219169320,2283650417,12
219169321,2283650221,13
219169322,2283650303,13
219169324,1703047064,18
219169325,3049306458,2
219169326,1703047049,1
219169327,2283650317,1
219169328,1702177212,1
219169329,2283650323,1
219169330,2283650319,1
219169331,2283650430,1
219169332,2283650387,1
219169333,2283650324,1
219169334,2283650496,1
219169335,2283650163,2
219169336,2283650336,1
219169337,2283650150,1
219169338,2283650322,1
219169339,1703047064,23
219169340,2283650339,25
219169341,2283650191,28
219169342,2283650351,2
219169343,2283650541,2
219169344,122747059,8
219169345,2283650390,2
219169346,2283650398,2
219169347,123025876,2
219169348,2283655735,1
219169349,2283650204,2
219169350,2283650394,2
219169351,2283650391,3
219169352,2283650470,3
219169353,2283650377,3
219169354,2283650294,3
219169355,2283650348,3
219169356,2283650223,3
219169357,2283650385,4
219169358,2283650419,4
219169359,2283650297,4
219169361,2283650214,4
219169362,2283650396,4
219169363,2283650198,4
219169364,2283650278,4
219169365,2283650219,4
219169366,2283650148,5
219169367,1822618188,6
219169369,2283650498,5
219169370,122738451,7
219169371,2283650484,6
219169372,2283650325,7
219169373,2283650359,8
219169374,2283650487,8
219169375,2283650540,17
219169376,2283650448,4
219169377,2283650409,4
219169378,2283650406,4
219169379,2283650399,4
219169380,2283650469,4
219169381,2283650425,4
219169382,2283650437,4
219169383,2283650456,4
219169384,2283650434,4
219169385,2283650415,4
219169386,2283650465,4
219169760,2283655685,11
219169761,122733248,9
219169762,2283655619,10
219169763,2283655772,1
219169764,1834857772,17
219169765,2283655770,13
219169766,2283655873,13
219169767,2283655798,13
219169768,2283655832,12
219169769,2283655769,10
219169770,2283655745,15
219169771,320413858,16
219169772,2283655756,1
219169773,2283655642,1
219169774,2283655826,1
219169775,2283655829,1
219169776,2283655672,1
219169777,2283655691,1
219169778,2283655848,1
219169779,1822618345,1
219169780,2283655820,1
219169781,2283655649,1
219169782,2283655633,1
219169783,2283655767,1
219169784,2283655763,1
219169785,2283655622,1
219169786,2283655808,1
219169787,2283655719,21
219169788,2283655647,2
219169789,2283655840,5
219169790,2283655667,4
219169791,2283655695,2
219169792,2283655845,2
219169793,2283655847,2
219169794,2283655743,2
219169795,2283655606,29
219169796,2283655851,34
219169797,1955726821,3
219169798,2283655688,4
219169799,2283655652,4
219169800,2283655838,3
219169801,2283655717,4
219169802,2283655737,5
219169803,2283655712,4
219169804,2283655704,3
219169805,2283655804,3
219169806,2283655735,10
219169807,2283655732,5
219169808,2283655690,5
219169809,2283655723,4
219169810,2283655583,4
219169811,2283655724,5
219169812,1955727933,6
219169813,1955726842,7
219169814,2283655705,6
219169815,2283655683,8
219169816,2283655818,8
219170380,1822618323,10
219170381,2283663382,2
219170382,2283663387,6
219170383,2283663197,11
219170385,1183872223,11
219170388,2283663286,12
219170390,2283663195,13
219170393,2283663444,18
219170396,2283663485,1
219170398,2283663542,1
219170400,2283663505,1
219170402,1822618299,1
219170403,2283663538,2
219170405,2283663432,1
219170408,2283663560,1
219170410,2283663511,1
219170411,2283663253,1
219170414,2283663531,1
219170416,2283663468,1
219170418,2283663552,1
219170419,2283663529,1
219170421,2283663563,1
219170423,2283663429,21
219170430,2283663357,2
219170432,2283663540,2
219170434,2283663503,2
219170436,2283663416,2
219170443,2283663493,1
219170445,2283663263,2
219170447,122976577,3
219170449,2283663389,2
219170451,2283663513,4
219170453,2283663282,4
219170455,2283663330,9
219170460,2283663517,5
219170462,1822618285,9
219170464,2283663335,6
219170466,122976577,14
219170469,2283663495,11
219170471,1822618313,8
219170474,2283663265,14
219170476,2283663180,21
219170479,2283663137,4
219170482,2283663105,4
219170484,2283663109,4
219170486,2283663183,4
219170488,2283663119,4
219170490,2283663123,4
219170492,2283663176,4
219170495,2283663107,4
219170497,2283663487,9
219171070,2283665405,13
219171071,1833818528,3
219171393,2283668645,12
219171394,2283668720,3
219171395,1824581777,4
219171396,2321303904,4
219171397,122580119,7
219171398,2283668732,8
219171399,2283668653,44
219171644,2283670439,4
219171645,2283670440,4
219171646,2283670456,4
219171647,2283670450,4
219171648,2283670459,4
219171949,2283673707,3
219171950,1822618341,4
219172690,2283678827,16
219172691,2283678822,5
219173020,2283681674,4
219173021,2283681663,4
219173022,2283681675,4
219173023,2283681676,5
219173024,2283681673,6
219173025,2283681651,12
219173026,2283681713,16
219173027,2283681677,1
219173028,2283681695,1
219173029,2283681672,1
219173030,2283681657,1
219173031,2283681702,2
219173032,122584464,2
219173034,2283681705,4
219173035,2283681686,5
219173036,2283681710,5
219173037,2321303929,6
219173038,2283681694,6
219173864,2283685663,8
219173865,2283685691,10
219173866,2283685688,10
219173867,2283685675,1
219173868,2283685695,2
219173869,2283685684,2
219173870,2283685693,2
219173871,2283685704,4
219173872,2283685665,5
219173873,2283685698,5
219173874,2283685711,7
219173970,2283687167,4
219591822,2287331389,9
219591823,2287331191,62
219591824,2287331170,21
219591825,2287331376,1
219591826,2287342298,53
219591827,2287331238,21
219591828,2287331376,6
219591829,2287331371,2
219593371,2287342190,6
219593372,2287342306,2
219593373,2287342107,108
219593374,2287342344,9
219593375,382648241,36
219593376,2287342041,15
219593757,2287354899,16
219593758,2287354899,7
219593759,2287355026,6
219593760,2287354976,16
219593761,2287355102,8
219593762,2287355057,7
219593763,2287354855,16
219593764,2287354848,11
219593765,2287355057,5
219593766,2287355108,4
219594100,2287401118,13
219594101,2287401264,45
219594102,2287401240,11
219594103,382649859,8
219594104,2287400967,19
219594105,2287400856,9
219594106,2287401169,12
219594107,2287401107,6
219594108,2287401258,17
219594109,2287401011,9
219594110,2287401049,22
219594111,2287401264,6
219594112,2287401232,11
219594452,2287407523,8
219595344,2287354976,6
219595347,2287342041,2
219595349,2287331238,2
219595350,2287331170,2
219595352,2287331407,3
219595439,2287331263,2
219597986,2287480086,14
219597987,2287480335,48
219597988,2287480330,8
219597989,2287480145,6
219597990,2287480027,12
219597991,2287480198,32
219597992,382649873,116
219598043,2287485677,7
219598044,2287485661,6
219598045,2287485706,15
219598131,2287490903,2
219598132,2287490893,4
219598133,2287490877,2
219598134,2287490908,2
219598135,2287490905,1
219598136,2287490890,2
219598137,2287490870,3
219598166,2287490910,1
219598170,4028878767,2
219599932,2287505687,26
219600277,2287507401,16
219617094,2287619164,21
219690405,2288299698,1
219690407,2288299703,1
219690410,2299989321,39
219693855,2288330447,5
219706760,2885207268,85
219706762,2288456955,35
219709821,1937380768,726
219717560,2288542378,1
219717562,2288542372,1
219717564,123053651,15
219717566,122652033,105
219721823,775501373,5
219733367,2288724528,18
219733369,2288724518,4
219733371,2288724554,4
219733373,2288724521,4
219733375,2288724524,4
219796591,2321303822,2
219813841,4083338820,13
219836686,2345008179,11
219836687,2289661980,3
219836688,2289661866,21
219836689,2289661926,1
219838998,2289686411,10
219838999,122683524,5
219839000,122876309,22
219839001,2289686421,149
219840248,123077488,21
219840964,2289719040,2
219840965,2289719038,17
219840966,1833769973,7
219936056,2290663217,11
219936057,2290663217,138
219936058,3401287532,26
219950599,2290797224,1
219950600,2290663260,46
219950601,1906033495,99
219951712,2290809214,1
219951713,2290797224,36
219951714,2290817372,86
219951715,2290809275,1
219951716,2290809284,2
219951717,811698074,62
219952638,2290817379,1
219956690,2290857289,125
219956691,810880581,362
219956692,2290857877,240
219964019,122591249,5
219964020,673482860,4
219964021,2290857999,17
219965849,2062392348,5
219965850,1212534564,50
219969543,1833717323,4
219969544,2290974059,3
219969545,2290974062,2
220185995,4046620843,2
220251341,2293812889,134
220251342,2293812711,111
220251343,2293812723,1
220251344,2293812719,1
220251345,2230201171,10
220254400,2293828486,5
220254401,2293828475,13
220254885,2293832295,4
220285812,122945661,14
220364987,778893482,16
220367854,2294941079,274
220388736,2295140444,2
220388737,2295140416,2
220388738,2298993451,2
220388739,2295140422,2
220388740,2295140426,4
220388741,2295140463,1
220388742,2295140446,2
220388743,2298993465,4
220388744,2295140426,2
220388745,2295140474,4
220534388,2296462111,13
220534389,2296462074,4
220534390,2296461916,3
220534392,4427050386,9
220534393,4428269541,7
220534395,4428230829,12
220534398,2296462135,6
220534400,2296462077,4
220534403,4428230980,5
220534404,2296462117,3
220534405,4427023226,18
220534406,2296469845,17
220534407,4427021793,7
220534408,4428292802,8
220534409,2296462020,11
220534410,2296462050,1
220534492,2296463237,7
220534602,2296463795,8
220535107,122580768,15
220535247,2296471672,1
220535249,2296471701,24
220535252,2296471701,18
220535777,4428279024,1
220535778,2296475765,12
220535871,1958938776,4
220535989,2296477857,14
220536526,2296484505,5
220536527,2296484520,2
220536528,122676842,7
220536529,122635146,18
220536815,122848366,3
220536928,2296487623,4
220536929,2296487627,4
220537199,2296489938,15
220537252,2296490575,5
220537253,2296490575,11
220537402,2296492054,6
220537403,2296492048,7
220537404,2296492043,4
220537405,2296492034,14
220537406,2296492057,2
220537626,2296494497,14
220537627,2296494462,4
220537628,2296494485,5
220537629,2296494466,8
220537630,2296494469,6
220537631,2296494467,4
220537632,2296492052,6
220537657,2296497002,22
220538010,2296490982,4
220538011,2296498847,4
220538012,2296498838,30
220538013,2296498853,4
220625790,1834946165,5
220625791,2297218678,3
220634363,675264852,66
220634364,1834946386,5
220635186,1834946164,23
220636585,1834946408,4
220660602,2935978090,3
220687251,2935978069,3
220798530,2298877606,1
220798531,2298877602,2
220798532,2298877555,6
220798533,2298877586,1
220798534,2298877570,10
220798535,2298877572,2
220798536,2298877566,1
220798537,2298877542,1
220798538,839541575,12
220798539,2298877600,1
220798540,2298877569,6
220798541,2298877598,4
220798542,2298877550,5
220798544,2298877543,1
220798545,2298877577,1
220798546,2298877607,3
220798547,2298877559,1
220798548,2298877571,1
220798549,839541673,8
220798550,2298877608,5
220798551,2298877553,1
220798552,2298877578,1
220798554,2298877562,1
220798555,2298877599,6
220798556,2298877581,2
220798557,1181873168,14
220807826,2295140471,19
220807829,2295140418,13
220807831,2298993474,2
220807833,2298993476,1
220807834,2298993460,1
220807836,2939816933,2
220807840,2299953880,1
220807842,2298993520,2
220807843,2939818291,1
220807845,2298993511,2
220807847,2298993462,1
220807849,2298993493,2
220807850,2298993510,2
220807852,2298993514,2
220807854,2298993466,3
220807855,2298993518,3
220807858,2298993499,8
220807860,2298993513,2
220807863,2298993463,2
220807865,2298993453,1
220807866,2298993503,7
220807868,2298993461,2
220807872,1181873143,2
220812143,2295140478,6
220924589,2298993489,1
220924590,2288299677,3
220924591,2298993503,3
220927058,2299989372,22
220927059,123056659,6
220927060,3452199735,36
220927061,2288305413,9
220927062,854241361,24
220927063,2299989315,1
220927064,2299989318,1
220927065,2514458524,14
220927066,2299989350,3
220927067,854241280,15
220927068,2299989341,3
220931569,2300003800,10
220958101,2300232257,29
220958264,2062392433,19
221197998,2302530570,185
221197999,2302524267,2
221198850,2302530566,2
221198851,353354352,1
221198852,2302530511,2
221299354,122693779,1
221299355,4033677753,13
221299356,2303355425,6
221400277,2303955544,7
221400278,2304242263,6
221400279,4033677749,3
221400282,2304242262,4
221400283,2304242278,4
221400284,2304242256,1
221400285,2304242279,6
221400286,2304242280,1
221400287,122684369,4
221559755,2305881729,3
221559756,2305881775,29
221560045,2305888125,1
221560046,2306558149,4
221560047,2305881726,9
221560048,2305881782,1
221624601,4551692137,17
221624602,2306558133,3
221643330,330092233,4
221643332,2306761530,4
221657218,2306939062,10
221657219,3903003679,1
221657220,331286366,10
221657221,2306939082,27
221686425,330080993,5
221686731,765343871,11
221862085,123099893,2
221863157,4035357992,6
221897679,4035470512,1
222251448,122643348,57
222404535,839541764,11
222404536,4035634185,15
222404537,2313748019,5
222405438,2313748010,1
222405439,2314684445,5
222405440,2313748009,3
222510967,2314684429,1
222510968,2314693319,4
222510969,2313748024,12
222512056,2314741503,5
222512057,2314684449,4
222512058,122959531,2
222517517,2314741525,1
222517518,2314741503,1
222517519,4083209645,19
222517520,2314741512,1
222517521,2314741526,6
222517522,786857360,3
222517523,2314741515,1
222517524,2314748503,4
222517525,2314693325,6
222517526,2314741530,1
222518017,2314741510,5
222518018,2314992480,9
222518019,2314748512,1
222545632,2314986251,8
222545633,2314986218,8
222545634,2314992480,10
222545635,4083369505,6
222545636,2315416502,2
222545637,2314986211,1
222545638,2314986224,1
222545639,2314986205,5
222545640,122947699,10
222545642,122982064,22
222545643,2314986201,3
222546152,2314986190,1
222546653,2314986247,4
222546799,2314748512,11
222585231,3014218768,20
222585232,122721596,20
222585233,4083311428,10
222585234,786719424,4
222585370,4083369508,6
222585371,2315419657,4
222585459,2315418513,4
222585460,2315419667,1
222585461,2315419668,2
222585462,2315419657,1
222585463,4083369510,13
222585464,2315419667,3
222585704,2315418506,1
222706830,2316479656,7
222706831,4083369513,14
222706832,4083369509,10
222706835,2316479585,1
222706836,4083464344,5
222706837,2316479623,8
222706838,2316479655,4
222706839,2316479596,1
222706840,2316479648,1
222706841,2316479636,1
222706842,2316479650,5
222783767,122642638,4
222784293,2315418508,8
222786918,2313748020,3
222786919,2313743623,2
222787666,2313748009,1
222800793,2317432239,30
222800796,339577889,30
222800799,2317432255,8
222800800,2317432259,18
222800801,2317431871,1
222800802,2317431878,1
222800803,2317431898,1
222800805,2317431862,1
222800815,2317432273,5
222800818,2317431854,8
222800822,2317432303,8
222800828,2317431979,21
222807184,2317487689,17
222807189,2317487726,8
222807736,2317493527,14
222807738,2317493549,19
222807739,2317493535,13
223208657,2321303912,16
223210345,4083392161,50
223210347,2321316225,3
223355040,2322568329,11
223355041,2322568117,10
223355042,4677818001,4
223355043,2322568304,7
223355044,2322568302,7
223355045,2322568288,6
223355046,2322568369,12
223355048,2322568367,15
223355049,2322568149,17
223355050,5204863352,11
223355051,2322568410,1
223355052,1902909480,3
223355053,2322568454,8
223355054,2322568409,1
223355055,2322568051,1
223355056,3534079546,37
223355057,2322568397,2
223355058,2412753176,4
223355059,2322568407,2
223355060,2322568074,2
223355062,2322568367,31
223355063,2322568454,3
223355064,2322568447,9
223355065,2322567927,39
223355066,1710367229,4
223355068,2322567949,46
223357153,4037057955,24
223357154,2322587539,26
223357160,2322587452,8
223357534,2322592751,4
223357535,2322592787,8
